"","Aethomys namaquensis","Amblysomus hottentotus","Antrozous pallidus","Aonyx cinereus","Artibeus jamaicensis","Atelerix albiventris","Balaena mysticetus","Balaenoptera musculus","Bathyergus janetta","Bathyergus suillus","Bos taurus","Carollia perspicillata","Castor canadensis","Cavia porcellus","Cephalorhynchus commersonii","Cephalorhynchus hectori hectori","Cephalorhynchus hectori maui","Cheirogaleus medius","Chinchilla lanigera","Choloepus didactylus","Condylura cristata","Cricetomys gambianus","Cricetulus griseus","Cryptomys damarensis","Cryptomys hottentotus","Cuniculus paca","Cynopterus brachyotis","Daubentonia madagascariensis","Delphinapterus leucas","Delphinus delphis","Desmodus rotundus","Didelphis marsupialis","Echinops telfairi","Eidolon helvum","Elephantulus edwardii","Elephantulus myurus","Ellobius talpinus","Enhydra lutris","Eptesicus fuscus","Equus caballus","Equus quagga","Erethizon dorsatus","Eulemur albifrons","Eulemur collaris","Eulemur coronatus","Eulemur flavifrons","Eulemur fulvus","Eulemur macaco","Eulemur mongoz","Eulemur rubriventer","Eulemur sanfordi","Eumetopias jubatus","Galago moholi","Georychus capensis","Globicephala macrorhynchus","Hapalemur griseus","Heterocephalus glaber","Hipposideros ruber","Homo sapiens","Hydrochoerus hydrochaeris","Lagenorhynchus obliquidens","Lemur catta","Leptonycteris yerbabuenae","Loris tardigradus","Macaca mulatta","Macroscelides proboscideus","Marmota monax","Megaptera novaeangliae","Meriones unguiculatus","Mesocricetus auratus","Microtus guentheri","Microtus pennsylvanicus","Mirza zaza","Molossus molossus","Mus minutoides","Mus musculus","Myocastor coypus","Myotis lucifugus","Myotis myotis","Myotis vivesi","Neophoca cinerea","Neotoma cinerea","Nyctalus noctula","Nycticebus coucang","Nycticebus pygmaeus","Odobenus rosmarus divergens","Ondatra zibethicus","Orcinus orca","Oreamnos americanus","Otolemur crassicaudatus","Pagophilus groenlandicus","Parascalops breweri","Peromyscus maniculatus","Phoca vitulina","Phocoena phocoena","Phyllostomus discolor","Phyllostomus hastatus","Physeter macrocephalus","Propithecus coquereli","Propithecus diadema","Pteropus giganteus","Pteropus hypomelanus","Pteropus poliocephalus","Pteropus pumilus","Pteropus rodricensis","Pteropus vampyrus","Rattus norvegicus","Rattus norvegicus domestica","Rattus rattus","Rhabdomys pumilio","Rhinolophus alcyone","Rhinolophus ferrumequinum","Rhynchonycteris naso","Rousettus aegyptiacus","Saccopteryx bilineata","Scalopus aquaticus","Sciurus carolinensis","Sciurus niger","Smutsia temminckii","Spalax galili","Steno bredanensis","Suncus varilla","Sylvilagus floridanus","Tachyglossus aculeatus","Tadarida brasiliensis","Tamias striatus","Tamiasciurus hudsonicus","Trichechus manatus","Tursiops aduncus","Tursiops truncatus","Varecia rubra","Varecia variegata","Zalophus californianus"
"Macroscelides proboscideus",0.788169479271823,0.795091348229214,0.745136996312606,0.791036245651209,0.757597460962335,0.72146895389199,0.725914084221634,0.762672645011707,0.779202358984433,0.759167506836048,0.817523723117062,0.760629157798142,0.76190710093966,0.758318591657217,0.7387108558343,0.78367529339431,0.752743179077771,0.797892678533094,0.772990423811298,0.735939503842718,0.782025275242131,0.777808840345102,0.784706528602076,0.755203710923386,0.773160229405019,0.783317714953098,0.76506342983001,0.784061283068626,0.736962688977804,0.755371607714173,0.763469224103591,0.753189859209018,0.764557236459462,0.786889445929399,0.87477321856855,0.777951800948397,0.780042026692769,0.784938066579695,0.77339763549699,0.786028740248391,0.799148628599875,0.747944707348895,0.797862107374664,0.803034390971744,0.794461014929521,0.804895326555559,0.792659690609196,0.798786219620578,0.790529617690774,0.80243963987693,0.785465465502218,0.798122623999299,0.770009052499695,0.775539498145596,0.781175429637214,0.7954625836743,0.75199503908436,0.797162035373321,0.822129286141757,0.74068908822005,0.753447525246608,0.791814247091902,0.763249200861176,0.776440792552264,0.814379393463163,0.999999999999999,0.805338242823583,0.750255903766856,0.766594434707398,0.788489299952437,0.796600031624678,0.798403241228407,0.777291205535073,0.772948750130789,0.779925880400974,0.809567255191425,0.746089488721848,0.780715829603078,0.741696235992881,0.756386718540206,0.79689325779463,0.788633036982895,0.752664273085647,0.761881694297057,0.778454372331925,0.795463688879719,0.784047458747337,0.746260223910664,0.813450216963571,0.791081474730247,0.801492278983168,0.800712210930689,0.794645814470759,0.800374652034088,0.730818102413716,0.774152493187219,0.768775596607965,0.744498087507252,0.798379128599738,0.793967541098942,0.776138831853173,0.78416846935324,0.777712257830133,0.779939800892497,0.773998161168446,0.781363235317153,0.775959532263253,0.770823155065479,0.799875346443381,0.795645078773621,0.767787727290287,0.795958680092238,0.746940479092139,0.789295686566257,0.752916773057842,0.79965839576618,0.802830857656261,0.799030029508323,0.775013806123651,0.782159812522462,0.746022468618125,0.706114405823526,0.762045651486046,0.657762893189051,0.775035874082613,0.806431545925792,0.801242738510606,0.757614050232589,0.768296602106954,0.755814510415624,0.805892497033474,0.789423164481203,0.804178203688457
"Marmota monax",0.864384462290031,0.849213608390223,0.811977446344582,0.865691893573178,0.817320431421364,0.764825022239606,0.794689173021247,0.831665751713653,0.853434962948305,0.82933424910573,0.89318555861115,0.832898113162022,0.852414724077602,0.854940189356559,0.799776297997644,0.847727611809323,0.822375737418827,0.877488091648488,0.868997811158475,0.799789611478791,0.866997699756146,0.855550624236854,0.877131064707965,0.830458807873266,0.841619498716831,0.874145883332544,0.836545396703564,0.863603459247337,0.791802075896405,0.824063873358835,0.833690861317664,0.819279660986147,0.798870753601761,0.866224317173302,0.848029142179429,0.730023728287914,0.862523282034135,0.861424200147322,0.841093802450693,0.869147193433679,0.883140827955215,0.839764689260944,0.876121038767051,0.880062860691351,0.871922671752889,0.879783206965852,0.872160442109587,0.871506748810905,0.851341456789681,0.877537600683357,0.861776608204325,0.861451542734676,0.852687691054979,0.844637229147321,0.854542788894589,0.869282443016348,0.834592070259244,0.877775755225024,0.905982010786782,0.838150757095143,0.816522002954547,0.881933711055884,0.834641908695849,0.844350445157472,0.895999635492251,0.805338242823583,0.999999999999953,0.818358349272156,0.85661459270223,0.872263835158351,0.882873567112563,0.879432961996262,0.850769198367575,0.861057496684235,0.856203312898046,0.889216986632927,0.832554433689045,0.852725150964025,0.804840809511055,0.829685684486977,0.855226031977231,0.878032463941522,0.824678561015744,0.82268463817091,0.849880622182553,0.865704618087708,0.870060862508741,0.813782267927021,0.884023145515447,0.86346876204235,0.876696614176615,0.88490123199784,0.876943024095957,0.877635066923938,0.778654189525188,0.84714713678297,0.837316369729043,0.801937482741148,0.889266593608604,0.885433433116713,0.850266911437115,0.858213826324563,0.851619234023424,0.853334552809627,0.847271089231742,0.85701137626566,0.854127388120466,0.858948781661229,0.878627508212465,0.866607737791318,0.843452879522991,0.878769355341477,0.812830434560303,0.864696432468998,0.822412429780603,0.873635992285116,0.941793449566555,0.939042509474629,0.853720061956148,0.877141770078071,0.81196422502652,0.761466651357408,0.847392002440596,0.70207255669884,0.861166277387581,0.945226835060958,0.931938839006206,0.810304729430192,0.834821447678188,0.821391811945209,0.894739202943624,0.880904920314113,0.872622910072532
"Megaptera novaeangliae",0.794762707700742,0.774317683610999,0.781258300002256,0.830847967428743,0.79902748763679,0.689576126930867,0.930173305343276,0.953894732159731,0.786398425609215,0.73842793816841,0.845234959534357,0.810114192178419,0.796001756011575,0.794209783915536,0.903700439599757,0.896123226833914,0.911659684138412,0.817878977517445,0.809725344217966,0.717981782659646,0.817430255529152,0.80456071437496,0.790702095638196,0.738643525335363,0.75741215284248,0.807606236891918,0.816114757723063,0.77228145080512,0.903361475658363,0.919345986186516,0.810756966130249,0.750049578845973,0.738216334529967,0.828057739317544,0.759928840041083,0.671551466249452,0.800237144369878,0.828476366824961,0.810031175793503,0.805517114509487,0.828208594243123,0.800810865342868,0.829163969954169,0.829647018743066,0.828683270049818,0.832136646473192,0.831761419224853,0.832409784937382,0.823943680916962,0.810050909757455,0.827606834870185,0.824202668453553,0.805775179269252,0.758557510931522,0.916964983954982,0.830459759186194,0.779580210426916,0.835186866122206,0.854010412563633,0.778009797331429,0.916216678098217,0.822850296927657,0.809897654385396,0.795628825626717,0.856043898339176,0.750255903766856,0.818358349272156,0.999999999999997,0.786854900840443,0.7929379804455,0.809011841179386,0.806778119196525,0.817073486323909,0.817497291149333,0.768971837838551,0.815900072831708,0.768950346213942,0.81853085633988,0.788723899852192,0.79943856022112,0.822311095915848,0.802221216060126,0.783573636350351,0.747760359655893,0.79315363489645,0.83697592364239,0.801981043564952,0.917779112021701,0.83786604952309,0.795403966906548,0.830413215478663,0.815844315811593,0.806464042699772,0.841345843245499,0.88868063191974,0.802698620145132,0.805671166206702,0.893578425886697,0.830626540772756,0.82722745238858,0.828502770476275,0.831103105891321,0.831271893850871,0.832403485541528,0.827772537791324,0.831248029358577,0.81287054448226,0.791311444501871,0.782173112384308,0.791889311088528,0.812769791536072,0.838215207371083,0.781822634662227,0.823721920787784,0.786075730369847,0.81108969735835,0.828323473613387,0.829847915348823,0.801767828958405,0.798103470867561,0.904593225889049,0.725991331467251,0.773774192178566,0.661780120623472,0.823860615739449,0.825058664626753,0.83058116220829,0.797068588228149,0.918734400032391,0.917301185181419,0.827413883394884,0.826480599089779,0.813938386433339
"Meriones unguiculatus",0.872927396372101,0.815083129340424,0.781580823375368,0.833037414693915,0.785913115816016,0.739301343525756,0.769755762803872,0.800516358983517,0.81666892967387,0.784110980769172,0.854607864901687,0.805049077443277,0.816646744112657,0.826975058389295,0.773093754841244,0.816290528343296,0.796179071025643,0.829165427621206,0.84014614248554,0.761738448642343,0.830962440442407,0.874165433501282,0.879612220353579,0.785257161531737,0.802865492612371,0.841107225760237,0.805453253432959,0.809421013309905,0.769706759883558,0.795850133129638,0.802948623735766,0.780527158965151,0.773850723042999,0.827514039505332,0.807408927229847,0.690302845330552,0.864253947119322,0.830859459546425,0.809749773635939,0.835509038476335,0.850429522694034,0.811362696642549,0.83262852141047,0.834719832515696,0.830072032027035,0.833508759292247,0.830950523292135,0.82756535497043,0.808669093089146,0.825407416070732,0.822572049655365,0.826596099661189,0.817602494195386,0.801262149565498,0.822990441379279,0.830021361634361,0.799773019892597,0.842340910049916,0.864461247642001,0.810226189489529,0.788885299312637,0.839986738230561,0.808813724147663,0.791903067792602,0.859757384450317,0.766594434707398,0.85661459270223,0.786854900840443,0.99999999999999,0.871990185297193,0.885310293426258,0.884592572763064,0.810858703917105,0.824339677584577,0.86273551061984,0.89705066176504,0.807493014394525,0.823816698876283,0.779029425850061,0.797657923589696,0.820090353098065,0.881576754306713,0.794806720213264,0.777762996412373,0.803451106619892,0.831227451675068,0.87237191935566,0.787745361819406,0.845441109788532,0.818183785833342,0.841231367267185,0.844094301657253,0.885411477976377,0.844077641138461,0.75433413963568,0.814768755396987,0.807484475079523,0.775406302871465,0.841876898244306,0.841449545561884,0.81777070697544,0.825380529361508,0.819815724639719,0.820243028026404,0.815977898092308,0.823862475837383,0.868489283935429,0.868871623352542,0.872928985820663,0.871033395246984,0.812161541597903,0.839973479128993,0.785356601800854,0.827582659449468,0.797561226943801,0.835625999666947,0.860205565636977,0.857817587774803,0.815959095869712,0.846669931285803,0.782768573346264,0.743861767038406,0.807673498172967,0.665588366252001,0.821812948932935,0.861428650779994,0.853819423573813,0.770958470887883,0.804801975686653,0.793149478783159,0.846581089729055,0.837166963724263,0.833849431644637
"Mesocricetus auratus",0.871457078508058,0.820328299364892,0.795535240203824,0.851664803666173,0.80765256314375,0.749583875067367,0.767989268520648,0.80293181722128,0.829294565931495,0.800170276904733,0.861552010178209,0.818127511898339,0.827375208554306,0.828243036956893,0.780066530535323,0.824650733541789,0.7962097980392,0.853541207784875,0.848463469260194,0.775559133963663,0.841978960699843,0.877108499045606,0.9195841690028,0.800896251493771,0.816639465396201,0.849757360467667,0.812053577363237,0.829837505047118,0.774007600519064,0.797182020250349,0.8116466216638,0.80126963824046,0.786123990092282,0.837979719195239,0.823836845430866,0.708897969290393,0.881235477579122,0.839151536935809,0.825720067065352,0.831441336787218,0.854195597925615,0.818589241061475,0.853851050834813,0.854362110812109,0.848525727520833,0.85649837905268,0.848126115875693,0.849509995707305,0.832431596479981,0.847908295256203,0.842130322211952,0.84327861827913,0.832729481582995,0.818131532487605,0.823634485601396,0.85064866215224,0.815060878500636,0.853680026816004,0.8726215143654,0.807321332426828,0.79479967139665,0.853406845428064,0.812874935118934,0.81786654738658,0.872544806178485,0.788489299952437,0.872263835158351,0.7929379804455,0.871990185297193,0.999999999999995,0.902310068366613,0.899213167454169,0.835637215577248,0.832515536751503,0.868345512557548,0.899193534280856,0.814796453802156,0.831766965537457,0.78065634428435,0.806442826212207,0.838408995883106,0.90168792381032,0.805190278102385,0.795352542402721,0.8229248634739,0.842378103605644,0.887016268626525,0.784990326356283,0.859108685796982,0.836554501764618,0.849828508922127,0.855085464883818,0.902718658809129,0.850096724450173,0.766511467421141,0.822602616024395,0.820537094252492,0.783031417459473,0.855435781756379,0.853646749870676,0.824256516186974,0.834357290883625,0.82591171035747,0.830033642079921,0.822643343453918,0.832024588543697,0.864168312958163,0.873403056490235,0.876499392626789,0.869521084296983,0.816013026327581,0.854067605317921,0.787264541393415,0.842551173619861,0.79375439709154,0.849170012939182,0.878164534674904,0.873012213536302,0.826834971603155,0.865045454082152,0.785048707244844,0.759275360749941,0.826553196981114,0.696431638867874,0.83425517827883,0.876393267824475,0.866532471043399,0.794769126487422,0.808901507968985,0.796656576317455,0.859780625388374,0.850269692521479,0.84658493870569
"Microtus guentheri",0.89233741187818,0.829259984805087,0.80664093082157,0.858672639229795,0.815540138012528,0.752988452682887,0.783261856662429,0.818415603792612,0.840061018111552,0.80706341084781,0.873795370617069,0.828535204377017,0.840282449697299,0.839010758905638,0.793463616593432,0.836774398248659,0.812943433606405,0.858626600285579,0.861059482727301,0.777938741741699,0.858074029929616,0.888290775076361,0.906362549583764,0.809170456363332,0.824866308255427,0.857545843850814,0.823843525838215,0.832801168878196,0.788945559809929,0.814303705634666,0.824962505555864,0.806653094290576,0.793858166921874,0.848554670494961,0.833337626067199,0.710667098434567,0.93591998871575,0.852742601079106,0.834490165560635,0.847520897376081,0.870330937180758,0.825993630315761,0.860265711239536,0.862004848646196,0.857923669246383,0.861566487596446,0.858205655212779,0.856698411990491,0.839245959299098,0.852970700443475,0.850183195207974,0.846278531032673,0.846171046372427,0.827616555912102,0.839416636537173,0.857954259752686,0.818403315358154,0.867690502053389,0.881032421521924,0.816540891255697,0.808672970326548,0.868392349324357,0.83142862556189,0.825314669176325,0.881323258086058,0.796600031624678,0.882873567112563,0.809011841179386,0.885310293426258,0.902310068366613,0.999999999999996,0.990451019756764,0.841214762243301,0.848872849298478,0.883280377834116,0.918130457095113,0.826518894251094,0.845891862029068,0.797264260696054,0.82061586473565,0.839675774620761,0.915486327641405,0.819111346353805,0.799690892917854,0.833052888772425,0.848210715612689,0.939735697138706,0.800608117587231,0.867991289310032,0.843912955825848,0.857618873086136,0.867640318518276,0.917498425143875,0.86042537752915,0.77540764059245,0.839122130730357,0.834710117046396,0.792109671377485,0.866428227987803,0.864786794530699,0.835158926504323,0.843438328224815,0.835691506676985,0.838332716192043,0.834219976384052,0.843023462461636,0.887530772820825,0.894088112575995,0.893657105154,0.890352616692058,0.836491415113257,0.86595399740904,0.803712853567115,0.845505549723614,0.813635653913167,0.860703644292834,0.883906680681824,0.880319579190915,0.839349315741919,0.872172551505877,0.800097890385104,0.767508977805465,0.835469991708217,0.69640619774078,0.847283780028241,0.884669701397529,0.877168722468617,0.798494261142873,0.824307857795093,0.810784625905518,0.872471444607057,0.865551352042536,0.849296093320463
"Microtus pennsylvanicus",0.89628105532882,0.829312143858467,0.804795993335706,0.857326427216611,0.815053405602764,0.756005741345294,0.781009843019984,0.817221343785037,0.841056415759548,0.805400425073476,0.875340499622447,0.826574314823698,0.836687446345873,0.836187188518246,0.790363536107195,0.835919961433601,0.810120295093497,0.855561674812186,0.857764916319573,0.778369184631851,0.850577128606466,0.886712209573405,0.906472268496115,0.806762626313669,0.824318996890263,0.855516169510284,0.820238883644616,0.832085885501296,0.785758818631686,0.812101785336621,0.820922437666196,0.806266769557883,0.792483836594073,0.84470217005301,0.832856940547634,0.718716331515861,0.934514305883916,0.852396020807693,0.831815440843168,0.84893505730173,0.868757964578537,0.823348609982334,0.858202501287839,0.860514994158256,0.855421012546916,0.86017635240504,0.856309123870509,0.854801791573279,0.837220350352028,0.851188317550033,0.847869551275597,0.84521433100537,0.841542561266833,0.826010868344754,0.838441415409409,0.855347987390628,0.815700042030777,0.864363644472842,0.880862843522914,0.816213558918948,0.806524708213467,0.862904877543992,0.829486375022008,0.821426391008858,0.880038379568994,0.798403241228407,0.879432961996262,0.806778119196525,0.884592572763064,0.899213167454169,0.990451019756764,1,0.837442314110269,0.84583581050398,0.881246603396914,0.917679490803755,0.822472322275671,0.842086596844772,0.799317761446567,0.816308400656143,0.839266640334679,0.913070348665742,0.816376696873193,0.797269252618547,0.829801656732099,0.848276318889927,0.939292532626794,0.798898628145348,0.869448547626312,0.841786963022929,0.858881695522706,0.863710437940532,0.915430815204636,0.862175461687699,0.772471716238677,0.837132737351549,0.832045298960851,0.791401146576706,0.864506744746934,0.863090560849404,0.831491215940933,0.839614734617841,0.832939297149349,0.834992639812261,0.829955652371997,0.839002832542782,0.88697122063414,0.888718780067038,0.895981896515867,0.89453052354336,0.829536871740259,0.862228719920999,0.80224957981593,0.841678821002517,0.811654379184192,0.857808747611125,0.880323866575529,0.87714837030137,0.838740072977277,0.868856149502741,0.797934071758134,0.764274202551154,0.82921512537388,0.694369112052865,0.843350310493455,0.880732835387528,0.87407557201383,0.797515388490605,0.82213101338313,0.809578730764009,0.871698645970373,0.861158931458419,0.849587572799972
"Mirza zaza",0.815243046833597,0.809889571303342,0.79772257472988,0.874939306485849,0.817315837092674,0.716634435702478,0.791747078450191,0.829106554105305,0.813312077968184,0.781604607781202,0.850183907572914,0.816112953133198,0.834941822781684,0.820564775316693,0.807791743597584,0.839160584206835,0.814169938270771,0.940619547913776,0.846912665790686,0.762643815507365,0.849286066207645,0.835382381985553,0.81571474333425,0.782022023462204,0.799298781205741,0.838907851521269,0.817098720383867,0.851550473718192,0.796888699117081,0.821188374643509,0.820170830213839,0.784859605269652,0.777311188250744,0.836563685790834,0.800816556651311,0.677487783336198,0.828971889254719,0.856540194771856,0.830758641112211,0.827836188749808,0.863255961133024,0.82934647431998,0.935814177167947,0.935214231457117,0.938846580842123,0.930648938944762,0.940680200992601,0.935952965306416,0.916507884051914,0.911797352278068,0.937048088359497,0.858340573204476,0.882228444099446,0.802279576902176,0.837192847695439,0.938347667348581,0.816524763310946,0.846368289898888,0.876392745502162,0.792457660796134,0.81337977283921,0.915563717542646,0.809840970383066,0.86201957048977,0.89523085823698,0.777291205535073,0.850769198367575,0.817073486323909,0.810858703917105,0.835637215577248,0.841214762243301,0.837442314110269,1,0.835127615460194,0.809070522460382,0.84828721786038,0.818688906603455,0.839094101676283,0.781021103400761,0.811230349841906,0.852039659340953,0.845986178893073,0.79975952346669,0.817316081090866,0.863813791590134,0.850148228043643,0.83609512746613,0.804531638757295,0.853278204966194,0.866906357373183,0.856022570215915,0.850584821793025,0.844592683066652,0.857239734397752,0.796140783862946,0.825156488954003,0.818421061510807,0.803364984925405,0.917505801692966,0.918338581029813,0.825439255332249,0.836934000374312,0.828428799194993,0.831765423036213,0.825218383476198,0.833014436921385,0.833790158974908,0.84100226742193,0.818419188110817,0.810542846731901,0.822025689747568,0.848698669895562,0.776984004033617,0.842968994663379,0.786107265866954,0.84257212573591,0.869085434767802,0.86506598136987,0.822706460986174,0.836766934109001,0.810435445582155,0.77589649230127,0.843970446641863,0.709624903380751,0.838410768128926,0.865364233898967,0.862124625308361,0.806315860312332,0.828991559279405,0.821523939040944,0.907034533885994,0.928825916403792,0.840817453856212
"Molossus molossus",0.828252518487354,0.81978545233875,0.85795251266397,0.848216261346304,0.856265858890935,0.747940359415582,0.799110797611074,0.827082076775858,0.82806387617082,0.796273783704496,0.854147435314569,0.871851709299236,0.818945887948491,0.817929934236464,0.810686128648806,0.845681388485094,0.826470957549409,0.846014775800303,0.842199926684959,0.763780551794592,0.851219690016398,0.829670564360678,0.828555739657236,0.800843180138674,0.813444132781141,0.840812792201298,0.850540087549258,0.814194475563677,0.805071316520165,0.827441254640171,0.865558515638786,0.788127349945634,0.78669029840852,0.866349724498499,0.812777519304087,0.699345653155191,0.832725183570114,0.846165277298629,0.881191527887749,0.837738549980062,0.861341977508114,0.818148230472339,0.846127671505487,0.849751717036385,0.84495426071627,0.850002318141286,0.846314609254982,0.845092875185495,0.823930617241403,0.83952570884883,0.837935545845148,0.832777908560915,0.831533301166139,0.818106085288639,0.848751252027711,0.845971974830743,0.813361356087898,0.877741581243998,0.864659323773059,0.802649269003126,0.823935278201506,0.853386764451301,0.874430473899543,0.817072406879706,0.86483527717923,0.772948750130789,0.861057496684235,0.817497291149333,0.824339677584577,0.832515536751503,0.848872849298478,0.84583581050398,0.835127615460194,0.99999999999999,0.819835910492344,0.8505234059728,0.809571142167769,0.894228954643355,0.851247706061809,0.867132452428163,0.828088501366867,0.83969234916937,0.861456213519006,0.788995510818673,0.821804306891243,0.845653168618854,0.837847206099182,0.815274964459939,0.848393303864157,0.829842060813077,0.854476183333729,0.85945909438707,0.848978484818799,0.855696911323467,0.78598937942996,0.873059615040707,0.873387616010267,0.799035841527493,0.856259367514942,0.853781334563858,0.855007905950577,0.867006077484066,0.858661425386591,0.86216599509983,0.85604442023402,0.861688504539719,0.83074175252049,0.829967288745479,0.830514232291515,0.82674554987015,0.852689037055033,0.885348185230972,0.851226633319243,0.862723635427146,0.858702548551473,0.848693753041367,0.864319317757477,0.864468822041828,0.830972032831524,0.837622444696254,0.811201710415043,0.762448576885074,0.81353769680039,0.682078675368292,0.953319050460918,0.867194169553872,0.860754710879237,0.797308487097403,0.835911689050636,0.825117800755063,0.86119509238035,0.850263067270409,0.835557839056696
"Mus minutoides",0.898881204788792,0.831342008680612,0.780526828341468,0.82712894393764,0.782753880148298,0.755416773953541,0.744037524401762,0.7847957121739,0.830154964850561,0.814700292615401,0.852138991161488,0.79088634705095,0.815471986393343,0.814908781625717,0.755092454305656,0.816045738287045,0.776486122019848,0.836605112901254,0.830447309634417,0.777089882582753,0.822279636027535,0.84546467180819,0.872064348910786,0.816869117249957,0.827373334461012,0.834665470708834,0.792779564983838,0.826543523752007,0.747306919374477,0.776588781289226,0.789704592536242,0.791654720724248,0.799001233485315,0.821685936419348,0.835045033120302,0.700864059642544,0.85863698612587,0.824169204492237,0.808427114525704,0.837380306766313,0.847849124675926,0.793384678396009,0.831333831291801,0.837405313772064,0.828860639066236,0.832302236351415,0.829396347979146,0.823843007332837,0.800828628768035,0.832196851560577,0.81921237176237,0.819887174468959,0.823506908824652,0.826134855309255,0.81057239127047,0.82527962382945,0.791331370434921,0.838169047313671,0.849876111822649,0.792944680423832,0.769959033811144,0.850357915314478,0.802030115862779,0.799375800606853,0.849191977087869,0.779925880400974,0.856203312898046,0.768971837838551,0.86273551061984,0.868345512557548,0.883280377834116,0.881246603396914,0.809070522460382,0.819835910492344,0.999999999999967,0.932002850140459,0.796345388840412,0.821708615442185,0.778506454661119,0.795738605431599,0.814367133705194,0.87216514077796,0.797997310781651,0.808454766453749,0.810426904024179,0.825121775364437,0.869869822513524,0.760379531576078,0.844320479526434,0.830410306838336,0.842008598666148,0.846093817361101,0.884341200702157,0.836001670912271,0.732026330717647,0.813927773907975,0.800057620955304,0.759630427868794,0.836611439895154,0.838132002155379,0.806236477527651,0.81748977456995,0.809170415929592,0.812788282842757,0.806818574419499,0.8152597655001,0.889387971167883,0.888953904171214,0.910275367350579,0.89517312391801,0.804316084132321,0.839446815511133,0.782842102344926,0.822848063563195,0.79187488273673,0.827157936667768,0.857728795705848,0.849338658909398,0.821687705577512,0.850716306504274,0.754269017596121,0.744430209541364,0.813560504617272,0.685505168254715,0.815698379638399,0.860899492485061,0.845384911043745,0.766979698600234,0.792056717143563,0.77424990132237,0.846821516393276,0.841810141269551,0.837011420930904
"Mus musculus",0.922720123446804,0.840515017943694,0.808189447945747,0.868252626683952,0.818043893459301,0.763049525844476,0.794629132596765,0.828662201716206,0.844133869300976,0.817018989433457,0.882912212648301,0.829169553036896,0.849248693864961,0.845108838555433,0.803798917353819,0.851657423049083,0.824383562595575,0.865214520622078,0.859875078285263,0.78539695142821,0.858195444411621,0.893738566469866,0.906187448277299,0.817735482808096,0.833897099933617,0.864943385266198,0.829981677844226,0.844513595045252,0.795748100239902,0.824381459258509,0.827119229547926,0.819196442716528,0.803243902691466,0.858371069058068,0.839643729536404,0.724241094889373,0.895940322765476,0.861961729124281,0.839640853260427,0.863411888985048,0.882248093589002,0.829269103562147,0.870337155016376,0.87360440077932,0.868304628401983,0.872269875546883,0.86810545519347,0.866100307596529,0.847210613714004,0.862632632303046,0.861687336074783,0.861341124977656,0.853053349279063,0.835143026390078,0.851119815960843,0.866163310379512,0.820380736014583,0.869714350048958,0.890133068908801,0.824804358016741,0.818677480171587,0.872256391031663,0.832598280385703,0.832028674942803,0.890474555863372,0.809567255191425,0.889216986632927,0.815900072831708,0.89705066176504,0.899193534280856,0.918130457095113,0.917679490803755,0.84828721786038,0.8505234059728,0.932002850140459,0.99999999999999,0.824615799856204,0.851261595911413,0.800077369360389,0.824415028104303,0.853505522780135,0.910133414699284,0.82006996777156,0.817888448227951,0.843303988599095,0.863527448765201,0.905010973637854,0.810448868733817,0.8772357995498,0.85573463470806,0.872771871461041,0.872179725078401,0.918639862211522,0.875738344623328,0.785403042137043,0.842536490857513,0.836329468754972,0.804451152368815,0.871790382719102,0.871818246741133,0.845816567955816,0.852926299688724,0.846987593473364,0.848594556783472,0.844724569737984,0.852894555240491,0.92457544820394,0.920714910762611,0.930642713468525,0.92327488239629,0.836554915496793,0.868742447544484,0.809135235002975,0.856121272232312,0.816598505498078,0.862479682502208,0.89056277797646,0.885803342790137,0.847900047408592,0.875988320519236,0.807084531713297,0.766948586407421,0.837668192594875,0.702757965939868,0.851255919169275,0.889305299581936,0.884408082846776,0.804446958482107,0.835645044340873,0.821955965366895,0.877594759700808,0.869847996962139,0.866897093723521
