"","Acinonyx jubatus","Addax nasomaculatus","Aepyceros melampus","Antidorcas marsupialis","Aonyx cinereus","Apodemus sylvaticus","Bos taurus","Callithrix geoffroyi","Callithrix jacchus","Canis lupus familiaris","Capreolus capreolus","Cavia porcellus","Cephalorhynchus commersonii","Ceratotherium simum simum","Cheirogaleus medius","Chlorocebus aethiops sabaeus","Choloepus didactylus","Choloepus hoffmanni","Chrysocyon brachyurus","Connochaetes taurinus albojubatus","Crocuta crocuta","Cryptomys hottentotus","Daubentonia madagascariensis","Delphinapterus leucas","Delphinus delphis","Diceros bicornis","Didelphis virginiana","Elephas maximus","Enhydra lutris","Equus africanus somaliensis","Equus caballus","Equus grevyi","Equus quagga","Eudorcas thomsonii","Eulemur albifrons","Eulemur collaris","Eulemur coronatus","Eulemur flavifrons","Eulemur fulvus","Eulemur macaco","Eulemur mongoz","Eulemur rubriventer","Eulemur rufus","Eulemur sanfordi","Felis catus","Galago moholi","Gazella leptoceros","Giraffa camelopardalis","Globicephala macrorhynchus","Gorilla gorilla","Hapalemur griseus","Heterocephalus glaber","Hippotragus equinus","Hippotragus niger","Homo sapiens","Hystrix cristata","Kobus megaceros","Lagenorhynchus obliquidens","Lemur catta","Litocranius walleri","Loris tardigradus","Loxodonta africana","Lynx rufus","Macaca mulatta","Macropus agilis","Macropus fuliginosus","Macropus giganteus","Macropus robustus","Macropus rufogriseus","Macropus rufus","Marmota flaviventris","Microcebus murinus","Mirza zaza","Muntiacus muntjak vaginalis","Mus musculus","Mustela putorius furo","Nanger dama","Nanger granti","Nanger soemmerringii","Nycticebus coucang","Nycticebus pygmaeus","Odobenus rosmarus divergens","Okapia johnstoni","Orcinus orca","Ornithorhynchus anatinus","Orycteropus afer","Oryctolagus cuniculus","Otolemur crassicaudatus","Ovis aries","Pagophilus groenlandicus","Pan troglodytes","Panthera leo nubica","Panthera tigris","Perodicticus potto","Phascolarctos cinereus","Phoca vitulina","Phocoena phocoena","Pongo pygmaeus","Procavia capensis","Propithecus coquereli","Propithecus diadema","Propithecus tattersalli","Puma concolor","Rattus norvegicus","Rhinoceros unicornis","Steno bredanensis","Sus scrofa domesticus","Sus scrofa minusculus","Tachyglossus aculeatus","Taurotragus oryx","Tragelaphus angasii","Tragelaphus eurycerus","Tragelaphus imberbis","Tragelaphus spekii","Tragelaphus strepsiceros","Trichechus manatus","Tursiops truncatus","Ursus americanus","Varecia rubra","Varecia variegata","Vicugna pacos","Vombatus ursinus","Vulpes vulpes","Zalophus californianus"
"Macropus rufogriseus",0.662265217617711,0.664002248940566,0.66683252600157,0.674706488486357,0.654714992708009,0.641034818324523,0.679558559868775,0.67274706333813,0.658577059389421,0.670421447540946,0.65943515559276,0.647128808586193,0.647928613801584,0.667566353998836,0.665468365695297,0.692484494889882,0.634286003190884,0.635670184865721,0.660482097133329,0.66687489544405,0.671319893957302,0.615209941549957,0.664221855392162,0.646899614163411,0.644393777495698,0.647798529935636,0.772622904736708,0.651617146413636,0.647180371012557,0.657406100326268,0.658381804164473,0.661825394094801,0.665854410532824,0.651266690184776,0.665747280005972,0.670895952927653,0.672615585884625,0.672095587134092,0.67280913167796,0.667935386029116,0.669087778310546,0.678872808527491,0.672769340752502,0.671053516495381,0.665289426505975,0.663910641412612,0.672048695120284,0.655123854947684,0.637788674477102,0.679363092548297,0.664611992187831,0.634674242153074,0.66690089273204,0.666235675660286,0.65890063851187,0.647666382990459,0.648530356212262,0.65560730559752,0.668086028371871,0.669016641283923,0.658542627070449,0.652171663811237,0.67113049783277,0.688863576714708,0.940405497990215,0.943137599801351,0.942542742669501,0.940666312752754,1,0.944979463120727,0.656665416176267,0.664036080598671,0.670852624025907,0.649128107274216,0.647423747914612,0.66416665729823,0.675478147338219,0.669276973956903,0.676730749850026,0.661997874981852,0.656811575397829,0.63479359980819,0.664632370480673,0.63162234809963,0.653524851003503,0.656809945883388,0.640316113187341,0.666824203285838,0.669334813296771,0.625518273749994,0.676945717424582,0.656376654146754,0.666073024519,0.668638276177136,0.851977461702277,0.630841055547778,0.658632894775685,0.678547362228798,0.626977109555232,0.663998665501289,0.669233300051733,0.654743087274599,0.673879172862422,0.654758741622574,0.657844603590977,0.651342377781358,0.673378892231451,0.673110526854762,0.649515564888163,0.674856328672938,0.673433865827769,0.673193503958519,0.675084200052025,0.671169430615747,0.670140592204664,0.630852011760892,0.63919239366163,0.65800181804336,0.672223428544107,0.677579044427834,0.665506581622425,0.819522140307225,0.66835643816908,0.634140293445759
"Macropus rufus",0.671096718590794,0.672499543565759,0.672402113878059,0.689256453110805,0.663558502877552,0.645289591553172,0.684913194396166,0.682239076881419,0.657400474555327,0.676991760724662,0.665976480265029,0.66589764432982,0.669355971384488,0.67997109058334,0.681858148356424,0.7040601546219,0.655046947269494,0.648590349601765,0.665655003129991,0.671786932029417,0.683013613436515,0.624533436401521,0.67875352899887,0.661712838418954,0.656397355678613,0.658368069552966,0.80579291097372,0.663157810449446,0.655192158772793,0.681394377802318,0.673614565449787,0.681542928371142,0.688536871205983,0.656538300785569,0.691429582656024,0.691345700996,0.685487286460348,0.698935930253116,0.693933640055791,0.685147235977778,0.688828973375334,0.699349886278827,0.695376450807626,0.69341151411575,0.672692699057639,0.669956884712542,0.681673371632237,0.673606100618798,0.645646919796598,0.68375942263161,0.683257425008397,0.643573903188404,0.681003820993831,0.669692267616997,0.66166527941179,0.662508313527385,0.657195596440762,0.673533761297237,0.693444589743884,0.683018059351456,0.680922310364879,0.661906707661288,0.67961205908745,0.703361729412047,0.95046700680162,0.956737769734572,0.952186985292587,0.970983679830567,0.944979463120727,1,0.65832666304054,0.67359937840172,0.68814023167277,0.654328125221026,0.64533069351817,0.68028004347067,0.688458959524468,0.678188313709634,0.69155063535103,0.687324539387948,0.680800586984395,0.64143872594313,0.679221795750727,0.635892712671015,0.668886249421838,0.675599667465777,0.670261823105015,0.680324129894352,0.674484293017117,0.624368097395976,0.688028935637451,0.663284290349409,0.678523175279693,0.68283267474884,0.846541756079087,0.635989891818831,0.676777544382739,0.69151829141392,0.657331054098898,0.684309857753981,0.691764909072103,0.672003741147624,0.683272285424041,0.657278014256962,0.670034103867,0.673949937959172,0.690687230458904,0.691202276400769,0.653703705898448,0.691758901887342,0.684880653384064,0.680283753484421,0.6852671807754,0.681468888726324,0.679699910862111,0.634383790720981,0.650257761097575,0.670492052339105,0.698105043027992,0.698181344494565,0.683595097209002,0.843205400601094,0.68028865801118,0.64021095286747
"Marmota flaviventris",0.789795971282273,0.770777515689952,0.785851827442867,0.770160227754203,0.80338928763825,0.751644796428525,0.798943491014425,0.806854896188593,0.818968600419325,0.810607083709648,0.780416787653582,0.739146192649489,0.768858249296785,0.802339687342922,0.781540746267595,0.819597277834911,0.700434928110435,0.731042605725625,0.805389407185054,0.776527190070344,0.780374591586031,0.731825496043781,0.811910490528992,0.780999605147494,0.794198326855027,0.803546025439421,0.654574370772712,0.794413275130084,0.804576545891418,0.787940757882312,0.806751588408331,0.79752099633503,0.790417702536075,0.785113012858441,0.77432449793647,0.799326447865712,0.812262772318068,0.780281181013678,0.795748483677952,0.797044012388546,0.795924710922828,0.796636153611927,0.791612726814989,0.789708591571386,0.818077677160099,0.785809182082815,0.787826364244164,0.739322559392584,0.798633978441609,0.81303968507732,0.795852111909377,0.75878046749228,0.755149263943983,0.780467641635775,0.827248755147962,0.776779384734264,0.778992514502097,0.784168765679015,0.77999196355577,0.772218358877301,0.73853320457861,0.80084550012966,0.796455327992637,0.827686620998617,0.643229204577237,0.661268690216447,0.656125098833085,0.65322118909717,0.656665416176267,0.65832666304054,1,0.811736422506813,0.775347843020256,0.780786326776553,0.775999024846032,0.782842070399026,0.7876786344678,0.787965671082266,0.786498699744636,0.733324236327443,0.720456378142795,0.799227063667178,0.769356550349068,0.800282401020595,0.606080812550154,0.767605652355968,0.703157299961104,0.769863689220178,0.784310391640479,0.785625860116433,0.811874577741791,0.804953454505057,0.792683481218755,0.7690179288049,0.674460543557086,0.79798824013583,0.767746491858976,0.801488182654899,0.707140668161672,0.78863829896286,0.78248461349227,0.777803910258062,0.794868327549803,0.767595987484966,0.794734339945574,0.76205253474576,0.794266528102804,0.793190876533944,0.61044379316467,0.759688580106064,0.782499470459206,0.780694821349982,0.779471939735784,0.777804910250685,0.783783224087544,0.776948201223742,0.79720155791688,0.795826207272249,0.775837315201978,0.79391906661243,0.766134810838638,0.649641130151021,0.784780733176751,0.795440905498613
"Microcebus murinus",0.785179658540031,0.783668739634009,0.788832848030797,0.78868962163771,0.808921312354585,0.747985048655196,0.808154529577641,0.816061074660478,0.822591085899557,0.802951690256234,0.792631216715066,0.745747502620061,0.794073960880311,0.799479909328139,0.902526564462809,0.833507068908922,0.727387135875394,0.746666084515945,0.785038349196473,0.799257122471831,0.783109089187957,0.754459493487097,0.860404782675157,0.797089642108974,0.788354146661909,0.812281904157302,0.671061731903594,0.801549316797287,0.80300541727732,0.790449418577475,0.806635671900399,0.791087408300012,0.792012663246549,0.813891682771464,0.874224352966257,0.893150561603862,0.907681071139041,0.872841321585078,0.896493305746757,0.892156455659732,0.888718848905852,0.879479560451551,0.895717080208859,0.885563059346127,0.810855519070209,0.842068422385554,0.80391138300417,0.766139250014212,0.803919998473178,0.816841944068879,0.895739093377149,0.772958048141418,0.779453495316867,0.799854574424704,0.833625042703708,0.768556778294315,0.790341699117443,0.804242796927557,0.878166739787341,0.786357188983278,0.794978578009783,0.80314216391412,0.80014127914747,0.841510719045147,0.658561787383764,0.663410870394541,0.656331043195256,0.669831458658101,0.664036080598671,0.67359937840172,0.811736422506813,1,0.913255425759318,0.794416436534007,0.770075556008483,0.782790272465711,0.799756764892893,0.807831164938289,0.80534236793795,0.797542422493457,0.796107127404445,0.77267722709325,0.780544032284283,0.802045192632526,0.636819489956767,0.781397658783553,0.751631328494982,0.826291971849315,0.796001047274407,0.7888172400755,0.817087495911781,0.80882440485883,0.798584560514613,0.824279100666386,0.673371052721701,0.784025933531995,0.784145230383477,0.82414358904541,0.73763822041372,0.889536053581693,0.889415123979026,0.880782076642102,0.801782459725229,0.757613597004882,0.794857289960448,0.779666640381986,0.811236095915178,0.811601900220231,0.631257715493057,0.774762740027883,0.796743744740236,0.786409860036561,0.790175707173106,0.784938366647134,0.797296482803569,0.768425411396836,0.798227786385682,0.78776128062825,0.876065794017889,0.898464481548993,0.772182741816795,0.659555312883841,0.779926956341998,0.787828745377945
"Mirza zaza",0.795691515269449,0.80650381766747,0.784820689672086,0.821436874424755,0.807136530985785,0.715710573385921,0.794041578906697,0.806101817913272,0.785417702811309,0.797541063370972,0.78556388537797,0.759178469861971,0.81779095928582,0.793782969460161,0.901755709955722,0.839066016559688,0.761360016648036,0.749723800518747,0.772067610221496,0.81155237525065,0.803203651986854,0.739404359742404,0.847097154157285,0.81251674902255,0.794373854741752,0.786835182804259,0.695493217015442,0.776985743392742,0.785366175004666,0.800771109777786,0.796366993838657,0.798378918776553,0.80252097079138,0.798817564035174,0.908775983276786,0.906206897241466,0.8950946483368,0.905008682045649,0.912121946987388,0.90078482847218,0.899534339686656,0.900401726310915,0.912269575159514,0.909532616904565,0.80508465031399,0.820670567635811,0.815523643275312,0.802383401631213,0.791193326075497,0.807723663476384,0.901453318036042,0.752625786472594,0.808135758393659,0.803894636079031,0.798423706548025,0.767378451995399,0.788970055701068,0.819176605450735,0.903852005872224,0.807527301680477,0.817783284465427,0.772469069257556,0.805220643819412,0.840216021075207,0.681434778087918,0.678981116058526,0.670849097655847,0.690855034301269,0.670852624025907,0.68814023167277,0.775347843020256,0.913255425759318,1,0.798176005695907,0.731130652496188,0.792671315702981,0.813156617892916,0.809867411954355,0.819976047092737,0.81514894422224,0.815258004301113,0.761454948425924,0.803516675423867,0.780634780408103,0.668986314740165,0.779078396677937,0.790118547493962,0.822540876958367,0.802245191621391,0.763972628420516,0.817179428447551,0.80076532609582,0.81225711617197,0.808918488818209,0.681840591780805,0.765196073765799,0.813165325164092,0.829466837380673,0.764598099531658,0.905976031322857,0.91126353303868,0.899526836293275,0.809778602886722,0.723820117090355,0.788310878908406,0.814091525043087,0.816201136088847,0.814269794785166,0.642093836178711,0.804151612960346,0.806359895781191,0.791235761430313,0.799583980652197,0.796513799096042,0.798179908837295,0.747400593157715,0.795368587223242,0.793220605589073,0.902729127433291,0.908416467889394,0.798705019434984,0.684435475543312,0.791536253708881,0.77277815047661
"Muntiacus muntjak vaginalis",0.803161638236568,0.871927182308489,0.864828776175638,0.871291361471141,0.809757789669787,0.712697796765093,0.869330028479966,0.79206233814857,0.775828193834063,0.80994153330702,0.896333264415108,0.73304095608532,0.828690960651575,0.799472067762429,0.791323117530816,0.823018376685632,0.717916174271005,0.731370822564226,0.79366843329753,0.884991271018764,0.791605808972401,0.717753258884652,0.777276587844882,0.829661807250111,0.833737358429077,0.802749599294474,0.653696228590371,0.772002967642254,0.788831753365438,0.801966916581766,0.808711606579653,0.803007229109027,0.801695963745719,0.86722542641702,0.793733234915259,0.804376318359339,0.808365257231227,0.792196062941499,0.807743192447586,0.804071442043607,0.79962956945238,0.79513380164924,0.805438375519929,0.80038035824995,0.820343465194082,0.781759371263108,0.879349176349059,0.842960421304803,0.838144803034458,0.802536151538922,0.801824884733922,0.733049033224303,0.856276719415075,0.88019980636527,0.798052285226443,0.761331378617926,0.86484572696709,0.836231923724839,0.791688579485297,0.863037748860008,0.749757303998045,0.774582787979606,0.8101877709588,0.822963677128942,0.647634604098885,0.657108187084252,0.652331901520268,0.650448507667628,0.649128107274216,0.654328125221026,0.780786326776553,0.794416436534007,0.798176005695907,1,0.739986645860551,0.787331986010293,0.872505667475435,0.87399876960584,0.87703514056117,0.745118105883611,0.742292049400142,0.786230524975375,0.859652010752206,0.834925704285311,0.6311821207463,0.750561889574282,0.735677886427158,0.768977966214406,0.883316727396234,0.79168218498412,0.800862046300212,0.812829102468426,0.81034002333726,0.76448550680855,0.659637641829493,0.791515439828732,0.824362288691386,0.805352982271641,0.721147947476955,0.800048696218565,0.802420627586788,0.800302943248682,0.814300602025735,0.730315590926968,0.801770867358166,0.820085157708443,0.822532325489417,0.815769604254339,0.617832452811797,0.86358071229058,0.879028204449716,0.875408231817375,0.873119115330999,0.875406492010604,0.883411300581048,0.752087378387114,0.83806732602277,0.797454244075105,0.788253217574918,0.800183507135462,0.803074144254074,0.645302980829649,0.787050183274182,0.798711983437199
"Mus musculus",0.743030016830563,0.729265357335734,0.737180627690692,0.719942730651948,0.747496657643372,0.856861147853464,0.748262537124154,0.766284739941633,0.778692472014613,0.754105278542901,0.745771548934249,0.700387282790989,0.73362069209248,0.753852791149625,0.732887051795545,0.768649817885712,0.6634881431913,0.69777738255881,0.746313993334296,0.734305661638232,0.725966591838174,0.714049881199163,0.760159981589418,0.737284779268736,0.751039481421839,0.753063339419337,0.629152909710061,0.762787144726482,0.752329738185649,0.740686062507578,0.762102961685076,0.750777416834323,0.74656188671716,0.746337579842883,0.723333857711567,0.747833210075079,0.766112435091779,0.733166733377387,0.745716798310155,0.749876566005409,0.743526155762415,0.740500333807393,0.746863103953903,0.738865527522707,0.770571054210216,0.747049338619317,0.741074378982413,0.698782760760241,0.759059150540568,0.762889572608624,0.744573098098839,0.723843834384554,0.724617148748809,0.740981834897898,0.776756474358493,0.732215624375856,0.734900625812667,0.743932437086817,0.726927816210307,0.723100577896453,0.696684441236488,0.770347467850587,0.747263781571587,0.772583088246657,0.632922002791194,0.647824914540042,0.645962265726037,0.632594335159312,0.647423747914612,0.64533069351817,0.775999024846032,0.770075556008483,0.731130652496188,0.739986645860551,1,0.73456750617166,0.74608791057446,0.744753624290647,0.741048824919698,0.692921250521906,0.693531581276178,0.751626633609865,0.718861728855924,0.761684257916169,0.587536930645126,0.720613753291698,0.672609806181938,0.72521919902298,0.737330046808522,0.74238352259456,0.755114523584795,0.762626333736099,0.748704117631052,0.734951930505654,0.652814528348588,0.753618629327488,0.726955367816433,0.749433159179717,0.67529075279243,0.733253116809644,0.728492019553831,0.721155145570577,0.750554240605639,0.870223213759911,0.751877043223006,0.717901891416144,0.743704602383411,0.748391816777969,0.593545273176765,0.714260639394421,0.735180187021342,0.735180794060239,0.746193264419897,0.727619017969003,0.735037389825649,0.738922286289567,0.756520505585898,0.742860807639764,0.728749554661562,0.745796857939746,0.710990400486653,0.629381205327532,0.73427528707785,0.75210636743658
"Mustela putorius furo",0.856996294422481,0.810791791042928,0.798917624677759,0.810413379209433,0.90282271733845,0.724904015448094,0.801188457806595,0.799106920880552,0.766100524913027,0.86437862860891,0.796558055103298,0.758414175659321,0.800167760468232,0.815381874192475,0.77865625905719,0.830660126454048,0.747486597965333,0.753403981487939,0.8500958876399,0.807049196771312,0.850981205953075,0.693493289083128,0.806639587642835,0.800929201859987,0.80770261587996,0.781728757216497,0.694759216262158,0.761496860903579,0.875786523097562,0.810200507255444,0.800199888431252,0.810790989834076,0.813106712769621,0.776267548995923,0.807449489215633,0.817457746131775,0.799303793834661,0.812140928807832,0.816703344613807,0.80126045183711,0.816042251533384,0.82146397655935,0.815944611253541,0.816420865732001,0.859388905038605,0.760129450842365,0.808928353820083,0.797347912050034,0.783633249998249,0.804882952239635,0.792761004058464,0.724334746733394,0.812958486445653,0.799403675310333,0.785077900635702,0.77070119996672,0.810557935909324,0.810551956380547,0.811813230137579,0.808123159335521,0.749002828896577,0.76230315287308,0.858133430132186,0.819960230124924,0.673821281195045,0.680895935995824,0.675966476936515,0.678172337703335,0.66416665729823,0.68028004347067,0.782842070399026,0.782790272465711,0.792671315702981,0.787331986010293,0.73456750617166,1,0.821397556303874,0.805538846194067,0.815113139936692,0.750441614164959,0.739126386256271,0.840948439203151,0.808231814005663,0.779169967961564,0.644809109953754,0.771446082839382,0.753001371578289,0.776679244194699,0.807058453965258,0.806402250887229,0.814543840448908,0.845822733130216,0.862825545424763,0.773620159776923,0.685793108252591,0.83123904578067,0.813469322689389,0.815087026859087,0.744754336476695,0.79750142936172,0.798421006674057,0.785151014435115,0.859615555508805,0.740260863694398,0.809600393032782,0.811492182565628,0.816570522540176,0.815659034901548,0.625297138360479,0.810678920624994,0.803216251973491,0.802256646703355,0.807174477913703,0.80713433933197,0.802599491435109,0.747005761543251,0.79788061027588,0.861436861478837,0.810334727780092,0.803463461915316,0.814055970125643,0.680031151753216,0.860339017209916,0.843801748038968
"Nanger dama",0.836418201499101,0.915918216526771,0.896640962411895,0.945745250680181,0.826884706566792,0.72890872579138,0.872831292079545,0.800808965958278,0.774435303592067,0.826027112349403,0.862948775580826,0.758188281517273,0.834259876924916,0.819354911470566,0.79161577825819,0.843369384999556,0.759666788854766,0.75720894459803,0.808708577486731,0.916724325026749,0.831115746517809,0.719794433646093,0.807378231815843,0.833000149382769,0.84053936999641,0.794652938105431,0.694464206334687,0.781265696631951,0.796978876113517,0.822892127451165,0.814761858604488,0.822521719121182,0.822748460584211,0.930714196820526,0.820609941275781,0.83023218001556,0.812335632372172,0.823795521503127,0.826350577001281,0.821447354915156,0.827931596575707,0.828983711310637,0.825912212149134,0.828076475464494,0.840539282651253,0.779229028210319,0.956347583794817,0.883716544312948,0.825299926508103,0.810363313190654,0.808437478743815,0.744931459628183,0.926335918865615,0.919483237888278,0.797820241905723,0.787112341802029,0.906806705855558,0.851500771293886,0.825396096113028,0.944498350872028,0.773755570225584,0.781584664301485,0.834740945846483,0.83919211497951,0.681667991449086,0.691639877032529,0.685874821736542,0.686891114212851,0.675478147338219,0.688458959524468,0.7876786344678,0.799756764892893,0.813156617892916,0.872505667475435,0.74608791057446,0.821397556303874,1,0.975755011259457,0.977986920249029,0.772302103384868,0.757969544770363,0.798420431005137,0.889839437749158,0.814914167071044,0.663254445298319,0.778706854717904,0.752027789358601,0.785236162102513,0.915950987649001,0.777890012222705,0.817338380783387,0.835461927150142,0.843111674604618,0.781679774217373,0.695481543280803,0.797136456858463,0.839153721457843,0.828637056560663,0.755501336254261,0.82320690003293,0.818330816425474,0.81389451581861,0.842699166638261,0.745407975611545,0.814807550202692,0.839842983437124,0.849854653711823,0.850898938155665,0.640156682807546,0.897374003852603,0.891104963748168,0.901719576517542,0.903081134121598,0.898544953896059,0.901150508889037,0.76560624403883,0.83336974136382,0.824741749169336,0.824965389381864,0.820955543780002,0.82809455524888,0.691300738268927,0.818695086188192,0.795386344420806
"Nanger granti",0.819761399518473,0.906933874260881,0.897796256714724,0.930092848240648,0.823388563966708,0.724219986935327,0.882929629973289,0.79464562311089,0.782926930961498,0.815985127402459,0.863131788158324,0.753559402479617,0.827092091295045,0.806430534137929,0.796406165124171,0.834656384611377,0.74412799500527,0.746907914009333,0.794762344514155,0.914852651806575,0.814978258984498,0.727923177956322,0.802443788577888,0.830871345084248,0.832704942381566,0.797975694532663,0.678094304743209,0.782544168100025,0.801202810797941,0.813247463754119,0.815944443924891,0.811294790998833,0.813427888142725,0.944792212545576,0.811523877185246,0.821920156706524,0.814558169763548,0.813259731736307,0.820155286982851,0.820195151856563,0.819480011290512,0.818582818943696,0.82012871548501,0.819361572384421,0.830963472869937,0.785460466124974,0.950448189590653,0.864530798127841,0.827703378933092,0.804467084833941,0.811305659269898,0.747625703580912,0.90409830807436,0.915975696977267,0.801953074927675,0.777159380538294,0.896626929910239,0.843260039871718,0.817558888309116,0.929858479960292,0.768521115074181,0.784558982590819,0.827072987357632,0.833405710524129,0.669148704111264,0.679033498348851,0.672524687961199,0.67738167375225,0.669276973956903,0.678188313709634,0.787965671082266,0.807831164938289,0.809867411954355,0.87399876960584,0.744753624290647,0.805538846194067,0.975755011259457,1,0.97114426804769,0.767869025595456,0.757990224548834,0.791077420643222,0.87632547884574,0.821712168454404,0.65490504701629,0.775564192399183,0.747232546977305,0.784697818017091,0.917283787539748,0.789461933489133,0.807823132168259,0.828761655116136,0.828924681636004,0.777402061145871,0.681936931168268,0.79579509090808,0.826858015472188,0.817540312581522,0.748506988393708,0.820513555065478,0.816030718391245,0.815541650570514,0.830221041883109,0.740404006490407,0.804168249062585,0.828418626939656,0.84070860060899,0.841196800814421,0.637919149373459,0.880508012474716,0.88582044244543,0.894924260948034,0.891391154567043,0.894482457468912,0.90100127156311,0.767321103320976,0.831047107682067,0.818906515521175,0.815060560274166,0.818156425352222,0.817300604234898,0.672708197948477,0.806038422492789,0.79567565830989
"Nanger soemmerringii",0.823138953657924,0.910670399124387,0.903476890064655,0.94224706531761,0.818940133458612,0.727558899895448,0.885005460594417,0.802946195847949,0.776925046931094,0.82154079758702,0.869466494445008,0.763760162220265,0.835749454409616,0.81430703559016,0.806821828041389,0.839374716165958,0.752526614772124,0.755791257218362,0.796683307329601,0.916236772581495,0.824216510372566,0.71614864430767,0.805811474505219,0.834180600815212,0.832038827120391,0.798309014994579,0.707487724235628,0.777204590166696,0.79447633322705,0.825748709906552,0.819761539788031,0.823122260055114,0.828094827365191,0.925709848739456,0.825417148816192,0.827608168864795,0.821852005730296,0.828094606183642,0.831506025771638,0.823317473630283,0.825301380470052,0.825075262095676,0.831922154085343,0.83004049785087,0.830933601290326,0.780261330715757,0.957876371760921,0.875520076922643,0.821796511909668,0.807081726973041,0.808854646378677,0.744523073928803,0.907766968834067,0.913111505014412,0.79240834609495,0.783543059901932,0.902271844628115,0.845908809561156,0.823689079656697,0.930139003690053,0.772684216011926,0.779348211175121,0.827289801615744,0.836508643463562,0.687848425628042,0.693053970261765,0.68615529393465,0.69161279353422,0.676730749850026,0.69155063535103,0.786498699744636,0.80534236793795,0.819976047092737,0.87703514056117,0.741048824919698,0.815113139936692,0.977986920249029,0.97114426804769,1,0.78352808669392,0.766973207757667,0.789575244962562,0.880798955660722,0.810260220636401,0.667886479240411,0.77512513714226,0.768328836635064,0.784522091829667,0.919897701271965,0.78102521823617,0.814016211896588,0.82440849230955,0.833092291162253,0.783981301144175,0.69335294743014,0.789120891569388,0.837622494525755,0.824842441861906,0.758440028629828,0.821123039360945,0.823435407234358,0.81380639039098,0.836508019247448,0.745297309827578,0.810214237224459,0.83612302454145,0.849965293962087,0.84913379319858,0.645532735335844,0.894820862122,0.894321517881521,0.894552971141598,0.890940087593451,0.895860392721085,0.895881138157647,0.76482299719711,0.82789816015968,0.820046405971499,0.825306994502122,0.830046668318682,0.824831204538077,0.690246050002113,0.81364185479616,0.79096172690855
"Nycticebus coucang",0.748639176406978,0.755591839809858,0.75253106197179,0.76909894045131,0.749610037795165,0.686646300459743,0.77703133245821,0.775638268168812,0.747851568276301,0.756226984803852,0.758373721189216,0.741262750785531,0.76955661103715,0.757880821920426,0.82810353594931,0.808809192210741,0.738199369983693,0.736939623239535,0.731090405545443,0.763323177050207,0.76059276112662,0.691728442467104,0.799192357994032,0.756905229037762,0.736048595457934,0.744561512960798,0.702807821963422,0.738586383010785,0.741083461220759,0.77463691869847,0.764929819661504,0.769221561844122,0.780561591201367,0.747502370560507,0.844384786581787,0.831883485250029,0.81912676956688,0.840205340957682,0.843221646734065,0.824808729574546,0.824884282273596,0.831251869866993,0.844720769114528,0.84374340823854,0.755922500645991,0.841234221615435,0.775852203406249,0.759869532105842,0.731595920253733,0.770623294175023,0.824619341994335,0.719005138152174,0.76657133235646,0.760410278655306,0.755977144625428,0.721100226038078,0.751984423250604,0.765435391207152,0.842962977929962,0.76810851295199,0.8866960347209,0.739701243336696,0.75880516887457,0.804869316314229,0.686459875916435,0.676967098550844,0.671843173092178,0.692762163752787,0.661997874981852,0.687324539387948,0.733324236327443,0.797542422493457,0.81514894422224,0.745118105883611,0.692921250521906,0.750441614164959,0.772302103384868,0.767869025595456,0.78352808669392,1,0.950560159052494,0.708788392589673,0.773374010996293,0.724303538580542,0.652664419096476,0.758679999537316,0.764278405445879,0.86402006334052,0.765399154374059,0.702371041336323,0.787962356608773,0.743821290738681,0.759770181772296,0.859743678448104,0.668846109381036,0.703646776188426,0.774038106243199,0.798555868863883,0.741248370861704,0.813020948977308,0.82184799945928,0.800457913985027,0.7731614024577,0.703215032457351,0.747052406178595,0.768992898124416,0.784408459891697,0.779840042007702,0.616631910666705,0.771476785159649,0.772516413781622,0.766091157028824,0.761203830899184,0.766942874051208,0.766161074340344,0.71215668144398,0.735699435478962,0.741879348903039,0.835526633663121,0.842749056839263,0.750264604991908,0.67359182924664,0.749544720131369,0.713344484195054
